Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
825-74-9608,B,Mandalay,Member,Male,Food and beverages,95.96,6,28.79,604.55,2024-03-15,19:53,Cash,575.76,4.7619,28.79,4.4
130-30-4796,A,Yangon,Member,Male,Fashion accessories,52.87,4,10.57,222.05,2024-01-31,11:57,Ewallet,211.48,4.7619,10.57,8.4
493-63-2054,A,Yangon,Normal,Female,Health and beauty,86.2,2,8.62,181.02,2024-02-26,15:38,Credit card,172.4,4.7619,8.62,9.0
278-51-2763,C,Naypyitaw,Normal,Male,Electronic accessories,98.99,10,49.5,1039.4,2024-03-12,13:12,Cash,989.9,4.7619,49.5,6.9
795-46-4694,A,Yangon,Member,Male,Food and beverages,82.77,4,16.55,347.63,2024-01-12,19:01,Credit card,331.08,4.7619,16.55,9.8
198-36-1544,A,Yangon,Member,Male,Sports and travel,61.14,2,6.11,128.39,2024-02-13,12:43,Credit card,122.28,4.7619,6.11,9.7
845-92-9653,B,Mandalay,Member,Female,Food and beverages,84.47,9,38.01,798.24,2024-02-15,15:39,Credit card,760.23,4.7619,38.01,9.1
920-18-8190,B,Mandalay,Normal,Female,Food and beverages,17.03,9,7.66,160.93,2024-02-08,11:07,Cash,153.27,4.7619,7.66,5.4
715-79-6421,A,Yangon,Member,Male,Home and lifestyle,45.13,6,13.54,284.32,2024-01-09,12:18,Ewallet,270.78,4.7619,13.54,7.2
347-76-9192,B,Mandalay,Normal,Female,Food and beverages,72.77,2,7.28,152.82,2024-03-15,17:59,Cash,145.54,4.7619,7.28,7.9
133-53-7904,B,Mandalay,Member,Male,Health and beauty,22.53,9,10.14,212.91,2024-02-12,20:58,Ewallet,202.77,4.7619,10.14,5.4
174-82-1579,B,Mandalay,Member,Male,Food and beverages,76.53,2,7.65,160.71,2024-03-11,17:08,Cash,153.06,4.7619,7.65,8.3
206-14-9136,C,Naypyitaw,Member,Male,Sports and travel,52.98,4,10.6,222.52,2024-01-03,10:01,Ewallet,211.92,4.7619,10.6,7.2
980-58-1296,C,Naypyitaw,Normal,Female,Sports and travel,78.9,3,11.84,248.54,2024-02-25,16:35,Ewallet,236.7,4.7619,11.84,4.7
220-88-7024,B,Mandalay,Member,Male,Sports and travel,92.62,4,18.52,389.0,2024-01-30,11:37,Ewallet,370.48,4.7619,18.52,5.4
865-78-1750,A,Yangon,Member,Female,Health and beauty,15.1,8,6.04,126.84,2024-01-24,14:02,Cash,120.8,4.7619,6.04,6.1
770-41-5790,A,Yangon,Normal,Male,Fashion accessories,21.01,2,2.1,44.12,2024-01-10,14:34,Ewallet,42.02,4.7619,2.1,7.0
852-55-4609,B,Mandalay,Normal,Male,Food and beverages,36.34,4,7.27,152.63,2024-03-08,14:20,Credit card,145.36,4.7619,7.27,7.2
206-16-6679,B,Mandalay,Normal,Male,Health and beauty,28.32,3,4.25,89.21,2024-03-07,13:19,Credit card,84.96,4.7619,4.25,7.3
225-57-3325,A,Yangon,Member,Male,Fashion accessories,78.77,2,7.88,165.42,2024-01-03,17:53,Ewallet,157.54,4.7619,7.88,5.6
702-59-5921,A,Yangon,Member,Male,Food and beverages,44.55,1,2.23,46.78,2024-02-18,16:28,Ewallet,44.55,4.7619,2.23,5.3
488-33-8062,C,Naypyitaw,Member,Male,Health and beauty,58.73,6,17.62,370.0,2024-01-04,19:48,Cash,352.38,4.7619,17.62,9.5
368-85-4547,A,Yangon,Normal,Male,Sports and travel,80.43,1,4.02,84.45,2024-01-14,18:24,Credit card,80.43,4.7619,4.02,9.6
394-78-8594,B,Mandalay,Normal,Female,Sports and travel,52.06,4,10.41,218.65,2024-01-17,10:17,Credit card,208.24,4.7619,10.41,9.7
187-41-9893,B,Mandalay,Normal,Male,Health and beauty,65.39,6,19.62,411.96,2024-02-04,20:16,Credit card,392.34,4.7619,19.62,8.9
722-11-3036,B,Mandalay,Normal,Male,Electronic accessories,49.94,1,2.5,52.44,2024-02-26,10:29,Ewallet,49.94,4.7619,2.5,9.8
591-91-4569,B,Mandalay,Member,Female,Home and lifestyle,90.73,9,40.83,857.4,2024-02-10,11:28,Ewallet,816.57,4.7619,40.83,5.5
905-45-5252,B,Mandalay,Member,Female,Fashion accessories,25.7,10,12.85,269.85,2024-03-24,10:14,Ewallet,257.0,4.7619,12.85,7.9
288-97-9302,B,Mandalay,Normal,Female,Food and beverages,74.56,1,3.73,78.29,2024-02-03,14:01,Credit card,74.56,4.7619,3.73,9.1
969-55-9854,C,Naypyitaw,Member,Female,Home and lifestyle,19.82,9,8.92,187.3,2024-02-26,11:32,Ewallet,178.38,4.7619,8.92,5.4
433-83-7084,C,Naypyitaw,Normal,Female,Fashion accessories,48.38,5,12.1,254.0,2024-01-19,10:20,Credit card,241.9,4.7619,12.1,8.7
443-62-7139,B,Mandalay,Normal,Female,Electronic accessories,43.14,5,10.79,226.49,2024-01-20,19:01,Ewallet,215.7,4.7619,10.79,7.7
927-50-9368,C,Naypyitaw,Normal,Female,Sports and travel,84.76,1,4.24,89.0,2024-03-25,12:24,Credit card,84.76,4.7619,4.24,4.5
179-38-9249,C,Naypyitaw,Normal,Female,Food and beverages,81.83,10,40.91,859.21,2024-03-01,20:33,Credit card,818.3,4.7619,40.91,6.6
375-34-5801,A,Yangon,Normal,Female,Home and lifestyle,30.78,6,9.23,193.91,2024-01-15,13:28,Credit card,184.68,4.7619,9.23,9.7
519-56-2305,B,Mandalay,Member,Male,Fashion accessories,53.57,4,10.71,224.99,2024-02-27,16:14,Credit card,214.28,4.7619,10.71,9.0
228-78-5013,B,Mandalay,Member,Male,Home and lifestyle,40.74,2,4.07,85.55,2024-01-11,16:26,Credit card,81.48,4.7619,4.07,9.9
689-73-4245,A,Yangon,Normal,Female,Electronic accessories,20.87,5,5.22,109.57,2024-03-11,17:47,Ewallet,104.35,4.7619,5.22,4.8
134-65-1392,C,Naypyitaw,Member,Female,Electronic accessories,56.34,9,25.35,532.41,2024-02-19,16:22,Ewallet,507.06,4.7619,25.35,6.4
670-40-5806,A,Yangon,Normal,Male,Food and beverages,64.78,2,6.48,136.04,2024-01-06,11:47,Cash,129.56,4.7619,6.48,9.7
518-90-8368,C,Naypyitaw,Normal,Male,Sports and travel,73.0,3,10.95,229.95,2024-03-16,18:05,Ewallet,219.0,4.7619,10.95,9.4
707-85-7060,C,Naypyitaw,Normal,Male,Home and lifestyle,49.47,9,22.26,467.49,2024-03-16,14:49,Ewallet,445.23,4.7619,22.26,5.4
605-53-1791,C,Naypyitaw,Normal,Male,Home and lifestyle,44.56,3,6.68,140.36,2024-01-19,10:52,Credit card,133.68,4.7619,6.68,9.3
848-36-8053,C,Naypyitaw,Normal,Male,Health and beauty,41.26,3,6.19,129.97,2024-01-16,14:17,Cash,123.78,4.7619,6.19,6.6
273-46-5250,C,Naypyitaw,Member,Female,Fashion accessories,35.07,2,3.51,73.65,2024-01-27,18:53,Credit card,70.14,4.7619,3.51,8.5
128-86-1651,C,Naypyitaw,Member,Female,Sports and travel,84.92,1,4.25,89.17,2024-02-17,13:18,Credit card,84.92,4.7619,4.25,6.6
555-76-3067,B,Mandalay,Normal,Female,Fashion accessories,73.56,2,7.36,154.48,2024-02-26,16:31,Cash,147.12,4.7619,7.36,4.5
240-45-2908,B,Mandalay,Member,Female,Fashion accessories,16.69,3,2.5,52.57,2024-03-05,15:17,Cash,50.07,4.7619,2.5,7.8
625-96-2213,C,Naypyitaw,Normal,Female,Sports and travel,19.04,9,8.57,179.93,2024-02-10,13:53,Credit card,171.36,4.7619,8.57,8.0
998-90-1583,C,Naypyitaw,Member,Female,Electronic accessories,62.77,4,12.55,263.63,2024-03-27,13:16,Cash,251.08,4.7619,12.55,4.9
933-33-9138,B,Mandalay,Member,Female,Fashion accessories,88.82,9,39.97,839.35,2024-01-28,10:27,Ewallet,799.38,4.7619,39.97,6.9
725-36-3918,A,Yangon,Normal,Male,Food and beverages,44.22,10,22.11,464.31,2024-01-31,20:22,Cash,442.2,4.7619,22.11,7.2
284-48-4799,B,Mandalay,Normal,Male,Fashion accessories,45.29,6,13.59,285.33,2024-03-10,17:18,Ewallet,271.74,4.7619,13.59,5.3
873-46-7874,B,Mandalay,Normal,Female,Fashion accessories,48.23,3,7.23,151.92,2024-02-29,15:42,Ewallet,144.69,4.7619,7.23,6.1
507-26-8925,B,Mandalay,Normal,Female,Health and beauty,36.18,9,16.28,341.9,2024-01-28,16:03,Credit card,325.62,4.7619,16.28,8.6
367-96-6203,B,Mandalay,Normal,Male,Sports and travel,45.88,1,2.29,48.17,2024-02-04,17:46,Ewallet,45.88,4.7619,2.29,6.0
938-15-6054,B,Mandalay,Normal,Female,Food and beverages,88.8,9,39.96,839.16,2024-01-27,20:07,Credit card,799.2,4.7619,39.96,7.7
232-87-9843,A,Yangon,Member,Male,Health and beauty,80.23,6,24.07,505.45,2024-02-15,18:04,Credit card,481.38,4.7619,24.07,4.3
315-56-9773,A,Yangon,Member,Male,Fashion accessories,30.64,3,4.6,96.52,2024-02-17,15:26,Ewallet,91.92,4.7619,4.6,7.3
354-11-1591,A,Yangon,Member,Male,Sports and travel,13.81,5,3.45,72.5,2024-02-08,10:14,Credit card,69.05,4.7619,3.45,8.6
353-14-5463,C,Naypyitaw,Member,Male,Fashion accessories,46.06,5,11.52,241.82,2024-01-11,11:04,Credit card,230.3,4.7619,11.52,8.3
880-63-1330,A,Yangon,Member,Female,Fashion accessories,62.93,7,22.03,462.54,2024-01-25,19:54,Cash,440.51,4.7619,22.03,8.7
535-75-1383,B,Mandalay,Normal,Male,Electronic accessories,18.97,10,9.48,199.18,2024-03-01,16:18,Cash,189.7,4.7619,9.48,4.6
516-81-5563,B,Mandalay,Normal,Female,Sports and travel,11.55,8,4.62,97.02,2024-02-20,15:48,Credit card,92.4,4.7619,4.62,8.3
563-38-1407,B,Mandalay,Member,Male,Home and lifestyle,52.91,2,5.29,111.11,2024-03-23,14:21,Ewallet,105.82,4.7619,5.29,8.9
185-22-3773,A,Yangon,Normal,Female,Health and beauty,22.72,10,11.36,238.56,2024-03-01,18:46,Credit card,227.2,4.7619,11.36,8.6
160-73-5129,B,Mandalay,Normal,Male,Electronic accessories,13.29,10,6.65,139.55,2024-03-17,16:55,Ewallet,132.9,4.7619,6.65,5.6
314-81-9007,C,Naypyitaw,Normal,Male,Fashion accessories,31.21,8,12.48,262.16,2024-03-31,17:32,Credit card,249.68,4.7619,12.48,9.2
850-20-2721,B,Mandalay,Member,Male,Electronic accessories,78.11,3,11.72,246.05,2024-03-07,11:10,Ewallet,234.33,4.7619,11.72,6.6
216-14-7949,B,Mandalay,Member,Male,Electronic accessories,77.4,9,34.83,731.43,2024-02-23,16:00,Cash,696.6,4.7619,34.83,4.7
401-96-5441,C,Naypyitaw,Normal,Male,Food and beverages,68.51,3,10.28,215.81,2024-02-07,18:43,Ewallet,205.53,4.7619,10.28,8.8
831-57-9509,C,Naypyitaw,Normal,Male,Sports and travel,28.95,6,8.69,182.39,2024-01-18,12:33,Credit card,173.7,4.7619,8.69,9.0
110-50-7820,A,Yangon,Member,Male,Health and beauty,99.39,1,4.97,104.36,2024-02-09,13:12,Credit card,99.39,4.7619,4.97,4.6
569-52-2551,A,Yangon,Normal,Female,Health and beauty,41.54,9,18.69,392.55,2024-01-29,15:40,Ewallet,373.86,4.7619,18.69,9.6
381-46-7982,C,Naypyitaw,Normal,Male,Food and beverages,79.02,5,19.76,414.86,2024-03-12,18:41,Credit card,395.1,4.7619,19.76,5.2
706-29-2687,C,Naypyitaw,Member,Male,Electronic accessories,33.66,2,3.37,70.69,2024-01-17,18:37,Credit card,67.32,4.7619,3.37,8.6
438-83-5542,C,Naypyitaw,Normal,Female,Electronic accessories,10.24,4,2.05,43.01,2024-01-28,11:59,Credit card,40.96,4.7619,2.05,4.9
268-70-1004,B,Mandalay,Member,Female,Electronic accessories,56.05,8,22.42,470.82,2024-02-24,20:30,Cash,448.4,4.7619,22.42,5.8
878-25-4944,C,Naypyitaw,Normal,Male,Sports and travel,73.55,6,22.07,463.37,2024-02-09,18:20,Credit card,441.3,4.7619,22.07,4.5
719-37-3721,C,Naypyitaw,Normal,Female,Sports and travel,60.44,8,24.18,507.7,2024-03-29,14:43,Ewallet,483.52,4.7619,24.18,7.3
545-93-6704,A,Yangon,Member,Male,Sports and travel,79.36,6,23.81,499.97,2024-02-24,13:39,Credit card,476.16,4.7619,23.81,9.3
295-58-7130,A,Yangon,Member,Female,Sports and travel,42.49,4,8.5,178.46,2024-01-01,19:19,Cash,169.96,4.7619,8.5,4.6
477-42-9237,A,Yangon,Normal,Female,Fashion accessories,34.74,8,13.9,291.82,2024-02-20,10:44,Credit card,277.92,4.7619,13.9,5.5
740-17-1498,C,Naypyitaw,Normal,Male,Sports and travel,25.64,9,11.54,242.3,2024-01-14,10:23,Ewallet,230.76,4.7619,11.54,7.7
830-29-3898,A,Yangon,Member,Male,Health and beauty,15.04,1,0.75,15.79,2024-02-10,11:54,Credit card,15.04,4.7619,0.75,5.7
973-34-1273,B,Mandalay,Normal,Female,Food and beverages,74.98,6,22.49,472.37,2024-03-07,10:42,Cash,449.88,4.7619,22.49,6.5
783-95-2007,A,Yangon,Member,Female,Fashion accessories,33.99,3,5.1,107.07,2024-02-26,10:17,Credit card,101.97,4.7619,5.1,5.2
617-62-3833,C,Naypyitaw,Member,Male,Home and lifestyle,60.44,2,6.04,126.92,2024-02-13,17:36,Credit card,120.88,4.7619,6.04,4.5
574-21-2904,A,Yangon,Member,Female,Electronic accessories,38.57,1,1.93,40.5,2024-01-22,10:13,Credit card,38.57,4.7619,1.93,6.2
183-41-6042,C,Naypyitaw,Member,Female,Home and lifestyle,14.8,5,3.7,77.7,2024-01-23,14:08,Credit card,74.0,4.7619,3.7,5.9
331-34-5469,A,Yangon,Member,Male,Home and lifestyle,72.77,5,18.19,382.04,2024-01-12,17:22,Credit card,363.85,4.7619,18.19,6.2
890-92-9569,B,Mandalay,Member,Female,Food and beverages,44.71,9,20.12,422.51,2024-03-13,13:44,Cash,402.39,4.7619,20.12,6.1
